Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Cooking_With_Microwave,Cooking_With_Grill,Cooking_With_Oven,Cooking_With_Stove,Cooking_With_Airfryer,Recycling_Glass,Recycling_Plastic,Recycling_Paper,Recycling_Metal
3,1,2,1,0,0,0,2,140,2,30,1,2,20,21,23,1,1,1,1,0,1,1,1,1,0
0,0,3,1,2,1,0,0,289,2,1059,2,7,24,9,5,0,0,0,0,1,0,1,1,0,0
3,0,2,3,2,2,4,0,184,0,5069,1,2,22,45,24,0,1,0,1,0,0,0,1,0,0
3,1,3,1,2,2,5,1,260,1,9714,0,3,20,39,23,1,0,1,0,1,1,1,0,1,0
1,0,0,1,2,2,3,2,267,2,4768,1,1,21,16,20,0,1,0,1,1,0,1,0,0,0
2,1,2,0,2,0,0,1,79,0,5,1,2,22,5,17,0,0,1,1,1,1,0,0,0,0
3,0,3,1,2,2,1,0,206,2,9913,2,7,21,34,17,0,0,1,1,1,1,0,0,0,0
2,1,2,2,0,2,5,2,175,1,9757,1,3,16,38,14,2,0,1,1,0,1,0,1,1,1
3,1,0,1,2,0,0,2,259,2,69,3,6,23,2,7,1,1,0,1,0,0,0,1,0,1
0,1,2,2,0,2,5,0,62,1,3294,3,5,20,26,14,0,1,1,0,0,1,0,0,1,1
2,0,3,3,2,1,0,0,144,0,492,0,5,7,16,1,1,0,1,0,0,1,0,0,1,1
0,1,2,3,0,2,2,1,229,2,7379,3,2,19,31,3,2,1,1,0,1,1,0,1,0,1
2,0,0,0,1,0,0,1,116,3,10,3,6,10,8,4,2,1,0,0,1,0,1,1,1,1
2,1,2,1,0,0,0,2,172,3,9,3,2,22,42,5,1,1,1,1,1,1,1,1,1,0
3,0,2,2,3,0,0,0,81,2,9,2,5,10,0,10,1,0,0,1,0,0,0,1,0,1
0,1,3,2,3,1,0,0,299,0,520,3,5,16,45,14,0,0,1,0,0,1,1,1,1,1
1,1,1,3,2,0,0,0,214,3,88,0,2,6,27,9,2,1,0,0,1,0,1,1,1,0
3,1,1,2,2,1,0,0,111,0,650,0,5,9,48,3,2,0,0,0,0,0,0,0,0,0
3,0,2,2,2,0,0,2,263,2,56,0,1,14,18,18,0,0,0,0,0,0,0,1,0,0
1,0,0,1,1,1,0,1,233,2,431,2,6,23,36,7,0,1,0,0,0,0,0,1,1,1
2,0,3,2,2,0,0,2,271,3,36,2,6,0,20,7,1,0,0,1,1,0,0,1,0,0
3,1,3,1,1,1,0,0,286,3,639,1,7,1,25,10,1,0,1,1,0,1,0,0,0,0
1,1,2,3,0,2,1,0,274,0,8026,3,6,13,15,14,0,1,0,0,1,0,1,0,0,1
0,0,0,1,0,2,4,0,180,0,7116,0,1,3,34,19,2,0,0,0,1,0,1,0,0,0
0,0,1,1,0,1,0,2,202,1,1505,0,4,5,47,11,1,1,1,1,1,1,1,0,1,0
2,1,3,1,2,2,2,0,287,1,9565,1,7,9,22,17,1,1,0,0,1,0,1,1,1,1
1,0,1,0,1,1,0,2,113,0,574,2,6,2,18,3,2,0,1,1,0,1,1,1,1,1
0,0,1,3,2,2,1,0,279,2,9592,1,3,9,20,23,1,0,1,0,1,1,1,0,0,0
3,1,2,2,3,0,0,0,211,0,91,3,5,22,19,2,1,1,0,0,1,0,1,0,1,0
0,1,1,1,2,0,0,0,189,3,95,2,5,10,40,0,1,1,1,1,0,1,0,1,0,1
0,1,3,3,0,0,0,2,239,1,60,0,6,21,40,23,1,0,0,0,0,0,1,1,1,1
2,0,1,0,2,1,0,2,155,2,1758,3,3,2,27,18,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,1,0,0,190,0,1343,2,4,5,14,16,1,1,1,1,0,1,0,1,1,0
2,1,2,2,1,0,0,0,110,0,27,2,4,3,2,18,0,1,0,1,1,0,1,0,1,0
2,0,2,2,2,0,0,1,238,1,77,0,2,14,47,16,2,1,1,0,0,1,1,1,1,1
0,0,3,3,2,1,0,1,111,1,436,0,6,4,42,23,0,0,1,0,0,1,1,1,0,0
2,1,2,0,1,1,0,1,155,1,548,2,6,16,18,24,0,1,1,0,1,1,1,0,1,1
3,0,2,3,0,0,0,2,127,0,15,3,6,18,19,19,1,1,0,1,0,0,1,1,1,0
1,0,0,3,2,2,1,2,153,0,7069,3,2,17,14,19,1,0,0,1,1,0,0,0,0,1
3,1,2,2,2,0,0,1,56,3,68,1,2,13,44,14,2,0,0,1,0,0,0,1,1,1
0,1,3,3,1,1,0,2,91,1,1939,0,2,7,7,23,1,0,0,1,1,0,0,1,0,0
2,0,2,0,0,1,0,1,289,2,2000,2,1,11,31,19,1,0,1,1,1,1,0,0,0,0
2,0,1,3,2,1,0,2,161,3,1772,3,7,15,15,21,2,0,0,1,0,0,1,1,0,1
2,1,2,2,3,1,0,2,156,0,272,1,4,11,28,2,0,1,0,0,0,0,0,0,0,1
2,0,3,2,3,2,1,2,289,2,4472,1,2,22,47,1,0,1,0,0,0,0,1,0,0,1
3,1,3,1,3,2,3,2,180,3,8102,2,1,11,33,22,0,1,1,0,0,1,1,1,1,1
0,1,1,3,2,1,0,2,187,0,363,2,7,17,12,1,0,1,1,0,1,1,0,1,1,1
2,1,2,1,2,0,0,1,124,0,10,2,1,23,34,18,1,0,1,1,1,1,0,1,0,1
2,1,3,3,0,2,2,1,226,1,2921,3,1,2,11,15,1,0,1,1,1,1,1,0,1,1
2,1,0,3,3,2,3,1,142,2,692,0,1,17,41,7,0,0,0,1,1,0,0,0,0,0
3,1,2,0,0,1,0,1,265,3,1578,2,5,18,6,20,0,0,0,0,1,0,0,0,1,0
3,0,2,0,0,2,1,2,68,2,8228,0,1,10,26,20,0,1,1,0,1,1,1,1,0,1
0,1,2,1,1,1,0,2,123,2,44,1,4,13,32,22,1,1,1,0,1,1,0,1,0,1
1,1,3,1,1,2,1,0,187,1,3682,3,5,21,47,2,2,1,1,0,1,1,1,1,1,0
1,1,0,2,0,1,0,2,132,2,480,1,2,17,38,22,1,1,1,1,0,1,0,0,1,0
2,1,1,1,2,1,0,2,292,2,382,0,6,18,43,22,0,0,0,0,0,0,1,0,1,1
2,1,0,1,1,2,1,1,78,0,8121,0,1,0,20,19,1,1,1,0,1,1,0,0,0,0
2,0,1,3,0,0,0,2,93,3,99,0,4,4,38,8,0,0,0,0,1,0,1,1,0,0
0,1,0,3,1,0,0,2,106,1,20,1,1,2,37,7,2,1,1,1,1,1,0,1,0,0
3,0,2,2,1,1,0,0,140,0,242,1,3,14,41,7,0,0,1,1,1,1,1,1,0,0
1,0,3,2,1,1,0,1,135,0,1554,3,6,11,23,3,1,1,0,1,1,0,0,0,1,1
3,1,3,0,2,2,1,0,263,0,138,3,5,4,26,6,2,0,0,0,0,0,0,0,0,0
2,1,3,0,3,0,0,2,138,0,65,2,3,24,7,16,1,0,1,1,0,1,0,0,0,1
2,0,2,1,0,1,0,1,190,1,511,1,5,5,21,6,0,0,1,0,1,1,1,1,1,1
3,0,2,1,3,0,0,0,292,2,26,3,2,9,31,1,1,1,1,1,0,1,0,1,1,1
0,1,2,1,2,1,0,1,145,3,1040,0,7,11,45,1,2,1,1,1,1,1,1,0,1,1
2,0,1,2,0,2,4,0,60,3,5624,2,6,4,9,9,1,0,0,0,0,0,0,0,0,0
0,0,0,3,0,2,3,1,134,2,556,1,7,22,32,21,2,1,0,0,1,0,1,0,0,1
2,1,3,3,2,1,0,1,164,2,656,1,2,0,27,5,2,0,1,0,0,1,0,0,1,1
1,1,3,3,3,0,0,0,214,0,1,2,7,5,21,3,1,1,0,1,0,0,1,0,0,0
2,1,1,2,2,2,1,2,212,0,4476,3,2,24,28,20,2,0,1,0,0,1,1,1,0,1
3,0,0,1,2,1,0,0,118,3,1073,3,1,24,42,1,0,1,1,0,1,1,0,0,1,1
0,1,2,0,3,0,0,2,153,0,13,1,4,22,16,16,2,1,0,1,0,0,1,1,1,1
0,0,2,0,1,1,0,0,290,0,784,1,2,10,43,0,0,1,0,0,1,0,0,0,0,0
2,0,3,1,0,0,0,0,249,2,17,3,3,13,34,11,0,1,1,1,0,1,0,1,0,1
0,1,3,1,0,1,0,2,94,2,7,3,4,4,23,2,2,0,0,0,1,0,1,0,0,1
2,0,1,0,3,0,0,2,79,3,67,1,1,1,47,17,0,1,1,0,1,1,1,1,0,1
0,0,1,0,1,2,1,2,137,1,4406,0,5,8,27,5,2,1,0,0,1,0,0,1,0,1
1,0,0,3,2,1,0,1,147,3,822,1,1,19,50,15,1,1,0,0,0,0,0,0,1,0
3,0,2,0,1,1,0,0,54,3,1332,0,3,11,17,2,0,0,1,1,0,1,1,1,1,1
3,1,3,1,3,1,0,2,194,0,1996,1,2,18,7,12,0,0,0,0,1,0,0,1,0,1
2,1,3,3,1,2,3,2,138,0,9883,3,5,13,27,10,2,1,1,1,1,1,0,1,0,0
2,1,2,0,1,0,0,0,234,3,48,3,6,18,1,9,2,1,1,0,0,1,0,1,1,0
2,0,0,2,3,1,0,2,64,3,658,2,4,22,28,6,0,1,0,0,0,0,0,0,1,1
1,1,0,2,0,1,0,0,162,0,360,2,6,19,31,17,0,0,1,1,0,1,0,0,1,0
2,0,3,3,3,2,1,2,198,1,8422,3,6,12,5,17,1,1,0,0,1,0,1,1,1,1
1,1,2,0,0,0,0,2,289,2,44,2,5,24,11,23,0,0,0,0,1,0,0,0,1,0
3,0,3,2,2,0,0,2,226,1,47,1,6,8,46,1,0,0,0,1,1,0,0,1,1,1
0,1,0,2,2,2,5,1,210,3,9939,2,3,0,21,1,1,0,0,0,0,0,0,1,1,1
0,1,2,3,1,2,4,1,152,3,8279,1,4,24,24,7,1,0,1,1,0,1,0,1,1,0
0,1,2,0,0,1,0,0,278,2,1572,3,4,23,13,16,2,0,1,1,0,1,1,0,1,1
2,1,3,2,0,0,0,0,192,3,68,2,5,13,7,20,1,1,0,1,1,0,1,1,0,1
2,1,0,1,1,0,0,0,192,3,69,3,5,1,6,20,1,1,0,0,1,0,1,1,1,0
3,1,3,1,2,2,3,1,67,1,9868,0,3,18,42,5,2,0,1,0,1,1,1,1,0,0
0,0,2,1,3,0,0,0,258,2,88,0,6,14,6,7,2,0,0,1,1,0,0,1,1,0
3,0,2,0,3,1,0,0,89,1,1923,3,3,8,29,18,2,0,0,1,1,0,0,1,1,1
0,0,1,0,3,0,0,2,73,2,11,1,2,17,43,23,0,0,0,0,0,0,0,1,0,1
3,0,1,3,0,0,0,2,79,0,11,1,3,11,23,19,2,0,1,0,1,1,0,1,1,0
0,0,1,1,2,0,0,2,243,3,88,0,6,24,13,8,1,1,0,0,1,0,1,0,0,0
1,1,2,0,1,2,4,0,127,3,8554,2,3,10,36,22,1,1,1,0,0,1,0,1,1,1
1,0,0,0,1,1,0,0,171,2,1961,2,3,14,20,16,1,1,1,0,1,1,0,0,1,0
0,1,0,0,0,0,0,0,274,3,47,2,5,17,29,12,0,1,0,1,0,0,0,0,0,0
2,0,0,1,1,0,0,0,70,0,84,2,4,10,46,4,1,0,1,0,0,1,1,1,1,1
3,1,0,2,3,1,0,0,233,1,1852,3,5,21,31,2,0,1,1,0,0,1,1,1,1,1
2,0,2,1,1,2,2,1,156,1,9500,2,5,12,19,22,2,0,0,1,1,0,1,1,0,1
1,0,1,3,3,2,5,2,285,0,3542,2,6,5,25,20,0,1,0,0,1,0,0,0,1,1
2,0,0,1,0,0,0,2,160,3,16,3,1,23,24,15,0,0,0,1,0,0,1,1,0,0
2,1,0,2,2,1,0,0,220,2,804,2,4,15,10,6,0,0,1,0,0,1,0,0,1,1
0,1,3,3,0,2,5,2,210,0,1883,1,3,3,36,15,2,1,0,1,1,0,0,0,1,1
2,1,2,3,1,0,0,1,103,1,65,1,5,8,37,13,2,0,0,0,1,0,1,0,1,0
1,0,0,3,2,1,0,2,99,1,540,1,1,4,7,1,2,1,1,0,1,1,1,1,1,1
3,0,3,3,0,1,0,0,215,2,851,3,3,1,44,13,0,1,0,0,1,0,1,0,0,1
2,1,0,2,0,0,0,2,192,1,36,0,2,3,38,13,1,1,1,1,1,1,1,0,1,1
0,0,1,3,3,1,0,2,130,3,568,1,3,12,34,12,2,1,1,1,0,1,0,1,0,1
1,0,1,1,2,1,0,0,173,2,792,0,2,22,50,11,2,1,0,1,1,0,1,0,1,0
3,1,2,0,2,2,1,2,204,1,8119,3,3,10,46,21,0,0,1,0,0,1,0,1,1,0
3,1,2,0,0,2,2,1,200,2,6674,2,2,15,13,0,1,0,1,0,1,1,0,1,0,1
3,1,2,2,2,1,0,0,63,0,689,2,6,6,50,12,2,0,1,0,1,1,1,0,1,0
3,0,2,0,0,2,4,2,138,1,375,2,5,12,12,24,0,1,0,1,1,0,1,1,0,0
0,0,1,1,0,1,0,0,50,0,1265,2,6,13,43,11,0,0,1,1,0,1,0,0,1,1
1,1,2,2,3,1,0,1,114,3,359,2,7,0,36,10,0,1,1,1,1,1,0,0,1,1
0,0,3,0,2,2,3,0,132,2,498,2,2,1,45,7,2,1,1,1,1,1,0,0,0,1
3,1,3,0,3,0,0,1,189,1,8,1,3,0,25,0,0,0,0,1,1,0,1,1,0,1
2,1,2,3,1,0,0,2,154,2,77,1,3,1,50,7,1,1,0,1,0,0,1,0,1,0
2,0,1,1,2,0,0,1,217,1,10,2,1,1,47,0,0,1,1,1,1,1,0,0,0,1
3,0,1,2,2,1,0,2,105,3,1868,3,3,16,26,24,0,0,0,1,1,0,1,1,1,1
1,1,3,1,1,2,1,0,91,3,437,3,6,20,42,9,1,0,1,0,0,1,0,0,1,1
2,0,0,1,1,0,0,0,144,0,67,3,7,10,9,18,2,1,1,0,1,1,0,0,0,0
2,1,0,1,0,1,0,0,237,1,1584,0,7,3,24,2,1,0,0,0,1,0,0,0,1,0
3,0,2,0,0,1,0,1,291,0,1423,3,6,15,48,19,0,1,0,1,1,0,1,0,1,1
0,1,2,0,2,0,0,2,121,0,17,0,7,11,47,18,0,1,1,0,0,1,1,0,0,0
3,0,3,2,0,1,0,1,95,3,1947,3,1,4,46,2,0,1,1,1,1,1,0,0,1,0
1,1,2,1,2,1,0,2,195,0,193,0,6,7,24,13,0,0,0,1,1,0,0,1,1,0
3,1,0,0,1,0,0,0,216,0,24,1,1,19,49,9,0,1,0,1,1,0,0,0,0,0
2,0,1,1,0,0,0,0,161,1,76,0,6,15,0,1,0,1,1,0,0,1,1,0,1,1
3,0,3,0,1,0,0,0,299,2,39,0,5,15,22,6,1,1,1,1,1,1,1,0,1,0
1,0,3,2,2,0,0,2,62,3,13,2,7,15,18,9,0,1,0,1,0,0,0,0,1,1
0,0,2,3,0,1,0,1,63,1,615,2,5,21,0,4,0,0,1,1,0,1,0,0,1,1
0,0,0,1,1,2,5,1,251,3,5189,1,4,13,3,12,0,0,1,0,0,1,1,1,0,1
1,1,3,3,2,1,0,1,285,3,1863,2,3,1,42,0,0,1,1,1,1,1,0,0,1,1
1,0,3,1,1,2,1,1,126,1,8536,3,6,4,0,4,0,1,0,0,0,0,1,1,1,1
1,0,1,0,1,2,3,0,178,2,1270,3,3,6,9,19,1,0,0,1,1,0,0,0,0,1
0,1,0,1,1,1,0,2,286,3,1267,2,4,5,20,5,1,0,0,0,1,0,0,1,0,0
3,0,0,0,1,2,1,1,115,2,2081,0,3,11,29,4,0,0,1,1,0,1,1,0,1,1
0,0,0,2,1,0,0,0,90,0,94,2,2,21,19,9,2,0,0,0,0,0,1,0,0,0
1,1,3,0,2,2,5,1,174,3,9616,0,3,0,28,20,2,1,0,1,0,0,1,1,0,1
3,0,0,3,2,0,0,0,160,2,29,2,1,1,28,5,1,1,0,1,0,0,0,0,0,1
0,1,0,3,0,1,0,0,264,0,97,3,4,9,11,0,1,0,0,0,0,0,0,0,1,1
2,0,0,0,3,1,0,0,286,1,1621,1,1,10,37,14,1,1,0,0,0,0,0,1,1,0
1,1,1,3,1,2,5,1,252,0,2845,3,4,4,30,13,1,0,1,1,1,1,1,0,0,1
2,1,0,3,1,0,0,1,66,1,40,3,4,22,50,11,0,1,0,1,1,0,0,0,1,0
0,1,0,0,0,0,0,1,81,2,16,1,2,19,17,6,0,0,0,0,1,0,0,1,1,0
0,0,3,2,3,2,5,2,257,0,427,0,6,19,11,9,1,1,0,1,0,0,0,1,1,1
3,0,2,1,2,2,4,0,227,2,9681,0,2,13,46,4,0,0,0,0,1,0,1,1,0,0
1,0,2,3,1,2,5,1,156,3,8152,1,3,20,16,18,2,0,1,1,0,1,0,0,1,1
1,1,0,3,3,1,0,1,165,0,604,0,2,24,40,19,0,1,1,0,1,1,1,1,0,0
3,0,0,3,0,0,0,2,88,2,4,2,6,9,22,14,0,1,0,1,1,0,1,1,0,0
1,1,3,1,0,2,3,1,177,3,933,2,5,13,30,17,0,1,0,0,0,0,0,1,1,0
0,1,1,3,1,2,5,2,128,0,2593,1,2,2,34,9,1,1,0,1,1,0,1,0,0,1
1,1,1,2,1,1,0,0,150,2,1032,0,4,16,23,0,2,1,1,0,1,1,0,1,0,0
1,0,0,3,0,0,0,2,232,3,98,3,6,23,36,13,1,0,0,1,0,0,1,0,1,1
0,1,1,0,2,0,0,0,73,3,53,2,2,12,6,2,1,0,1,0,0,1,0,0,1,1
0,1,0,2,1,0,0,1,299,2,70,2,6,8,46,1,1,1,0,1,1,0,1,1,0,0
3,1,1,3,3,1,0,2,145,2,705,1,3,18,20,11,0,1,1,1,0,1,0,1,1,0
1,0,0,2,2,1,0,0,68,3,614,1,5,0,17,19,2,1,1,0,0,1,0,1,1,1
1,1,3,2,0,1,0,1,50,1,1530,3,6,17,15,1,2,0,0,1,1,0,0,0,1,1
1,1,0,3,0,0,0,0,293,3,75,3,5,10,41,6,0,1,1,1,1,1,1,1,0,1
1,1,1,1,2,0,0,2,211,1,14,3,6,5,34,1,2,1,1,0,0,1,1,0,0,0
3,1,0,2,3,0,0,1,113,2,72,3,7,15,18,24,1,1,1,0,1,1,0,0,1,0
2,1,2,1,3,0,0,0,215,2,4,3,5,19,43,9,2,1,1,1,0,1,0,1,0,1
2,0,0,1,2,0,0,0,209,2,88,0,1,19,17,20,2,1,1,1,1,1,0,0,0,1
0,0,3,2,2,0,0,2,157,2,63,0,2,2,48,18,1,0,0,1,0,0,1,1,1,0
0,1,1,3,1,1,0,1,52,0,680,1,7,5,33,0,0,1,0,0,1,0,0,0,0,0
0,1,2,1,3,1,0,2,118,1,1444,0,1,11,42,20,1,0,1,0,0,1,1,1,0,0
2,0,0,2,0,1,0,0,244,2,1787,0,2,5,24,10,1,0,0,1,1,0,1,1,1,0
3,0,3,2,0,1,0,0,152,2,520,1,2,6,19,24,2,0,0,1,1,0,1,0,0,1
3,0,2,2,0,2,3,2,237,1,8611,3,2,7,50,3,1,0,1,0,0,1,0,0,1,0
0,0,0,1,1,2,1,0,63,1,5207,2,1,11,9,24,2,1,1,1,0,1,1,1,0,1
2,0,1,3,0,2,4,1,95,1,4080,0,7,11,23,16,0,1,0,0,0,0,0,0,1,1
3,1,0,1,3,2,3,2,175,3,9566,1,2,13,27,10,0,1,1,0,1,1,0,1,0,0
3,0,3,3,3,0,0,2,51,0,87,0,5,17,41,18,1,1,1,1,1,1,1,1,1,1
1,0,1,0,3,2,4,2,67,2,6729,3,6,0,40,22,2,1,0,0,0,0,0,0,1,0
0,1,1,1,1,1,0,1,142,0,798,3,6,3,38,21,1,1,0,1,1,0,1,0,1,0
0,0,3,3,1,1,0,0,220,0,1475,1,2,22,15,4,0,1,0,1,1,0,1,0,0,1
3,0,3,0,2,1,0,0,208,1,1159,3,4,3,6,2,2,0,1,0,1,1,0,0,0,1
0,0,0,1,1,1,0,0,222,3,1212,1,6,5,20,15,0,0,1,1,1,1,1,1,1,0
2,0,0,0,1,1,0,1,136,1,595,0,7,6,32,21,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,2,2,2,273,3,4922,2,2,13,3,1,0,1,1,1,0,1,0,0,1,1
3,1,3,3,3,2,5,1,239,1,3075,2,6,10,12,24,0,1,1,1,0,1,1,0,1,1
0,0,0,0,3,2,4,2,154,2,6692,1,5,14,24,17,1,1,0,0,1,0,0,0,0,0
3,0,3,1,3,0,0,0,232,2,80,1,1,20,8,7,1,0,1,1,0,1,1,1,1,0
0,0,2,2,1,1,0,2,288,3,400,3,3,19,31,8,0,1,1,0,0,1,1,0,1,0
2,1,2,3,1,2,3,2,71,0,1564,3,5,15,42,10,2,1,1,0,1,1,1,1,1,1
3,1,1,0,3,2,2,2,234,1,1001,2,6,13,3,12,1,1,0,1,1,0,1,0,0,0
0,0,1,0,2,2,4,0,212,2,6082,2,1,13,10,9,2,1,1,1,0,1,0,1,0,1
2,1,0,3,0,1,0,2,220,0,259,0,6,22,20,12,2,1,1,1,1,1,0,0,1,1
0,1,3,1,3,0,0,2,158,3,81,3,6,23,13,20,2,1,1,0,0,1,1,1,0,1
0,1,1,1,1,0,0,0,195,1,29,3,1,24,33,14,1,0,0,1,1,0,0,1,0,1
0,0,1,0,1,1,0,2,214,0,1661,1,5,19,6,12,2,1,0,1,0,0,1,1,0,1
2,1,0,0,2,0,0,2,131,2,87,1,7,16,22,4,2,1,1,1,1,1,0,0,0,0
2,1,3,3,3,1,0,0,192,0,388,3,7,4,27,2,1,0,1,0,1,1,0,0,0,0
0,1,0,2,1,0,0,1,183,2,0,0,4,14,49,2,0,0,0,0,0,0,0,0,0,1
0,1,2,2,3,1,0,1,284,1,1432,2,6,15,37,5,2,0,1,0,1,1,1,0,1,0
1,0,0,3,0,0,0,2,142,1,61,1,5,20,44,16,0,0,0,1,1,0,1,0,0,1
0,0,2,3,1,2,1,0,146,2,7849,3,4,1,3,19,1,1,0,0,1,0,1,0,0,0
0,1,3,1,1,0,0,0,61,3,38,1,5,9,1,15,1,1,1,0,1,1,0,0,0,0
1,0,1,3,0,1,0,0,108,1,756,1,6,13,38,11,2,1,0,1,0,0,1,1,0,1
2,0,3,3,1,0,0,1,159,2,7,2,3,9,15,6,2,0,0,1,1,0,1,1,0,0
1,0,3,1,3,2,4,2,208,1,2764,1,7,0,20,16,2,0,0,1,1,0,0,1,0,0
2,1,3,1,0,2,2,2,211,1,5737,3,6,17,0,10,1,1,1,1,0,1,0,0,1,0
0,0,1,1,3,1,0,1,148,1,1935,0,4,23,23,21,2,1,1,0,0,1,0,0,0,1
3,1,2,1,3,2,3,1,153,0,3876,3,5,15,3,1,2,0,0,0,0,0,1,0,0,1
0,0,2,1,2,0,0,1,79,0,86,3,3,0,15,6,1,1,1,0,0,1,0,0,1,0
2,1,3,1,1,2,5,2,217,0,3307,1,2,18,17,21,2,1,0,1,0,0,1,1,0,0
2,1,1,3,1,0,0,0,242,3,88,3,2,17,35,21,2,0,0,1,1,0,1,0,1,0
1,1,2,3,2,0,0,2,241,0,28,2,3,16,28,20,1,0,1,0,0,1,0,1,1,0
1,1,0,2,0,1,0,1,69,3,14,1,6,12,29,3,0,0,1,0,1,1,1,1,1,1
3,0,1,2,1,1,0,2,136,3,121,2,6,6,27,12,2,1,1,1,0,1,0,0,1,1
2,1,3,0,3,1,0,1,246,0,159,1,6,20,48,13,0,1,0,1,1,0,0,0,0,0
2,0,2,2,2,1,0,2,276,2,1826,1,1,17,14,10,1,1,1,1,1,1,1,1,1,1
1,0,2,0,3,2,5,0,98,2,8729,2,6,4,26,3,2,1,1,1,0,1,0,0,1,1
0,0,2,1,3,0,0,1,221,3,2,3,4,5,44,7,2,0,1,1,0,1,1,0,0,1
3,1,3,0,1,1,0,2,284,0,1309,1,6,23,42,6,1,0,1,0,0,1,0,1,1,0
0,0,3,1,3,2,5,0,191,1,5204,3,1,24,2,18,1,1,1,0,1,1,0,1,0,1
1,1,0,2,1,0,0,2,232,3,70,1,7,11,14,12,1,0,1,0,1,1,1,0,1,1
2,0,1,1,3,1,0,2,151,0,857,2,2,10,33,9,0,0,1,0,0,1,0,0,0,1
3,0,1,0,2,2,1,2,72,2,8097,3,7,0,47,3,2,1,1,1,0,1,0,1,0,0
0,0,0,1,0,2,1,1,244,1,7185,0,2,20,30,14,2,0,1,0,1,1,0,1,0,0
0,1,1,0,0,1,0,1,201,1,849,3,6,9,25,19,2,1,1,1,0,1,0,0,1,1
0,1,3,0,1,2,3,1,269,0,7429,1,4,6,1,14,0,0,0,1,0,0,0,0,0,0
3,0,2,2,2,2,5,0,294,2,9460,2,1,15,46,5,2,1,1,1,1,1,1,1,1,0
2,1,3,1,0,0,0,0,60,2,68,0,2,20,28,9,2,0,1,0,0,1,1,1,0,1
2,1,0,1,3,0,0,2,201,2,21,2,4,1,46,8,2,1,1,0,1,1,0,0,1,0
2,0,3,1,1,1,0,2,267,0,1696,3,6,18,14,15,1,0,1,1,1,1,0,1,1,1
2,1,3,1,3,2,2,0,115,3,7954,2,3,6,26,8,0,0,1,1,1,1,0,1,0,0
1,1,3,0,2,0,0,1,73,1,69,2,7,16,38,3,2,0,1,1,0,1,0,0,1,0
1,0,3,0,1,0,0,1,189,3,43,1,3,3,37,4,2,1,0,1,1,0,1,1,1,0
0,0,3,0,2,1,0,0,232,2,866,2,7,16,7,3,0,0,0,0,1,0,0,1,0,1
0,0,2,0,2,2,4,1,66,0,5438,0,6,19,21,0,2,0,0,1,1,0,0,0,0,0
2,1,3,2,1,2,4,1,277,0,4915,3,7,6,27,23,2,1,1,1,1,1,1,0,0,1
3,0,3,1,1,0,0,2,72,0,81,3,3,9,44,14,1,0,1,0,0,1,0,0,0,1
3,0,0,3,2,0,0,2,155,3,73,1,3,12,0,13,2,0,0,1,1,0,1,1,0,1
1,0,1,3,0,1,0,2,236,0,1412,1,4,13,25,20,1,1,0,1,1,0,0,0,0,0
3,0,3,1,2,2,3,0,193,1,2910,3,5,2,44,4,0,0,0,1,0,0,1,1,0,0
2,1,2,0,0,1,0,1,281,2,1707,0,2,4,28,18,1,0,1,1,0,1,1,1,1,0
1,0,2,0,3,1,0,1,55,3,1239,1,1,3,22,13,1,1,0,0,0,0,1,1,1,0
3,0,3,3,0,2,4,1,73,2,5413,0,1,12,23,17,1,1,1,0,1,1,1,0,1,1
1,0,2,0,2,1,0,0,208,0,618,0,5,9,19,8,2,1,1,0,1,1,1,1,0,0
3,1,3,1,2,1,0,2,176,3,1190,3,5,24,40,6,2,1,0,0,0,0,1,0,1,1
0,0,1,3,0,2,1,0,93,2,226,2,3,12,23,8,0,1,0,0,1,0,1,1,1,1
3,1,2,2,1,1,0,1,75,0,1399,2,5,14,47,6,1,0,0,1,1,0,0,0,0,0
3,1,2,1,2,1,0,2,143,2,1747,1,6,8,44,20,1,0,0,1,1,0,1,0,1,1
2,1,2,3,2,1,0,1,141,2,1252,0,6,24,49,3,0,1,0,0,0,0,0,1,1,0
1,0,1,3,3,2,2,0,218,1,1828,3,2,3,49,12,2,1,0,0,1,0,0,0,0,0
3,0,0,0,1,0,0,0,265,0,13,1,4,23,23,22,2,1,0,0,1,0,1,0,1,1
1,0,2,1,1,2,2,1,159,1,6124,3,1,17,19,8,2,0,0,1,1,0,1,0,0,1
2,0,1,2,0,0,0,0,296,0,81,3,3,17,39,6,2,1,0,1,0,0,1,1,0,1
3,1,1,0,1,2,4,1,78,1,2771,0,5,11,30,11,0,1,1,1,0,1,0,1,0,1
0,0,2,0,2,1,0,0,55,3,1397,3,5,2,41,22,1,0,1,0,0,1,1,1,1,0
2,0,0,1,2,0,0,1,98,1,14,1,4,4,14,20,1,1,1,0,1,1,1,1,1,1
0,0,1,1,0,0,0,1,291,2,23,3,5,7,30,23,0,0,0,1,1,0,1,1,0,1
1,1,3,2,0,0,0,0,116,2,37,1,2,3,38,2,0,0,1,1,1,1,1,1,0,0
